date		time		pid	tid	priority	tag			message
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 0
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		}
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"tappableElement": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"px": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 94,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 0
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"dp": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 31.33,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 0
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		}
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		}
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"insetsIgnoringVisibility": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"statusBars": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"px": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 94,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 0
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"dp": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 31.33,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 0
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		}
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"navigationBars": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"px": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 45,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 0
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
